Dimension 1,Dimension 2,Slug,Title
-14.20095,-12.490884,bebauungspläne-vorhabenbezogene-bebauungspläne-geltungsbereiche,"Bebauungspläne, vorhabenbezogene Bebauungspläne (Geltungsbereiche)"
-2.739708,-17.318054,begräbnisorte-der-opfer-von-krieg-und-gewaltherrschaft,Begräbnisorte der Opfer von Krieg und Gewaltherrschaft
2.1694138,-27.576818,behindertenparkplätze,Behindertenparkplätze
2.1607242,-27.569336,behindertenparkplätze,Behindertenparkplätze
5.315918,-16.513872,berlin-txl-projektgrenze,Berlin TXL Projektgrenze
5.336511,-16.504898,berlin-txl-teilräume,Berlin TXL Teilräume
5.361967,-16.512817,berlin-txl,Berlin TXL
-27.650293,-48.553932,berlin-um-1900-aisber,Berlin um 1900 (AISBer)
-21.747425,-8.0630045,berlin-zoom-farbausgabe,Berlin-Zoom (Farbausgabe)
-21.774832,-8.094931,berlin-zoom-sw-ausgabe,Berlin-Zoom (SW-Ausgabe)
0.93005204,-8.857095,berliner-gebäude-atlas,Berliner Gebäude Atlas
0.94510293,-8.917192,berliner-gebäude-atlas,Berliner Gebäude Atlas
4.3630385,-11.056622,berlinstrategie---schwerpunkträume-der-stadtentwicklung,BerlinStrategie - Schwerpunkträume der Stadtentwicklung
-25.440952,21.897459,besondere-naturräumliche-eigenart-der-böden-1990-umweltatlas,Besondere naturräumliche Eigenart der Böden 1990 (Umweltatlas)
-25.62034,21.6759,besondere-naturräumliche-eigenart-der-böden-2001-umweltatlas,Besondere naturräumliche Eigenart der Böden 2001 (Umweltatlas)
-25.776897,21.500587,besondere-naturräumliche-eigenart-der-böden-2005-umweltatlas,Besondere naturräumliche Eigenart der Böden 2005 (Umweltatlas)
-25.600922,21.694561,besondere-naturräumliche-eigenart-der-böden-2010-umweltatlas,Besondere naturräumliche Eigenart der Böden 2010 (Umweltatlas)
-25.934174,21.381794,besondere-naturräumliche-eigenart-der-böden-2015-umweltatlas,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas)
-22.888285,-5.5240626,bezirkskarte-spandau-110-000,Bezirkskarte Spandau 1:10 000
-22.933714,-5.516181,bezirkskarte-steglitz-zehlendorf-120-000,Bezirkskarte Steglitz-Zehlendorf 1:20 000
-33.5575,41.42888,bindungsstärke-der-böden-für-schwermetalle-1990-umweltatlas,Bindungsstärke der Böden für Schwermetalle 1990 (Umweltatlas)
-33.552036,41.420532,bindungsstärke-der-böden-für-schwermetalle-2001-umweltatlas,Bindungsstärke der Böden für Schwermetalle 2001 (Umweltatlas)
-33.55078,41.413048,bindungsstärke-der-böden-für-schwermetalle-2005-umweltatlas,Bindungsstärke der Böden für Schwermetalle 2005 (Umweltatlas)
-33.521545,41.421783,bindungsstärke-der-böden-für-schwermetalle-2015-umweltatlas,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas)
27.5687,34.716972,bioklima---wärmebelastung-in-der-nacht-2005-umweltatlas,Bioklima - Wärmebelastung in der Nacht 2005 (Umweltatlas)
-0.22473574,-72.09623,biomasse---einspeisung-des-biomassestroms-pro-bezirk,Biomasse - Einspeisung des Biomassestroms pro Bezirk
-0.40110686,-73.293655,biomasse---standorte-der-anlagen-bis-30-kw,Biomasse - Standorte der Anlagen bis 30 kW
-0.40226042,-73.30763,biomasse---standorte-der-anlagen-größer-30-kw,Biomasse - Standorte der Anlagen größer 30 kW
-0.5545913,-71.90036,biomasse---strom-leistung-der-anlagen-pro-bezirk,Biomasse - Strom-Leistung der Anlagen pro Bezirk
-0.91577286,-71.63381,biomasse---strom-leistung-der-anlagen-pro-postleitzahl,Biomasse - Strom-Leistung der Anlagen pro Postleitzahl
-0.5925124,-71.77759,biomasse---wärme-leistung-der-anlagen-pro-bezirk,Biomasse - Wärme-Leistung der Anlagen pro Bezirk
-0.94218624,-71.53111,biomasse---wärme-leistung-der-anlagen-pro-postleitzahl,Biomasse - Wärme-Leistung der Anlagen pro Postleitzahl
0.22952421,-72.56451,biomasse,Biomasse
-21.783064,10.410455,biotoptypen-umweltatlas,Biotoptypen (Umweltatlas)
-21.778643,10.405016,biotoptypen-umweltatlas,Biotoptypen (Umweltatlas)
-24.725784,-3.1126459,blattschnitte-der-digitalen-topographischen-karten,Blattschnitte der Digitalen Topographischen Karten
-24.686491,-3.1608586,blattschnitte-der-digitalen-topographischen-karten,Blattschnitte der Digitalen Topographischen Karten
-24.406706,-3.2698817,blattschnitteinteilung-der-landeskartenwerke,Blattschnitteinteilung der Landeskartenwerke
-17.71649,-32.863346,blockseiten-des-regionalen-bezugssytems-rbs,Blockseiten des Regionalen Bezugssytems (RBS)
-17.719614,-32.854008,blockseiten-des-regionalen-bezugssytems-rbs,Blockseiten des Regionalen Bezugssytems (RBS)
-34.831924,-24.943468,boden-im-inspire-datenmodell-bodenfunktionen-und-planungshinweise-2015,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015)
-35.237988,-25.334562,boden-im-inspire-datenmodell-bodengesellschaften-und-bodenarten-2015,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015)
-41.783936,63.286114,bodenrichtwerte-01012015,Bodenrichtwerte 01.01.2015
-34.911533,-24.920073,boden-im-inspire-datenmodell-kriterien-zur-bewertung-der-bodenfunktionen-2015,Boden im INSPIRE-Datenmodell (Kriterien zur Bewertung der Bodenfunktionen 2015)
-35.779076,-24.062399,boden-im-inspire-datenmodell-mittelmaßstäbige-landwirtschaftliche-standortkartierung-mmk,Boden im INSPIRE-Datenmodell (Mittelmaßstäbige Landwirtschaftliche Standortkartierung MMK)
-35.552612,-24.902164,boden-im-inspire-datenmodell-moore,Boden im INSPIRE-Datenmodell (Moore)
-31.2727,20.813587,bodenarten-1990-umweltatlas,Bodenarten 1990 (Umweltatlas)
-31.125933,20.81825,bodenarten-1990-umweltatlas,Bodenarten 1990 (Umweltatlas)
-30.156315,20.725029,bodenarten-2001-umweltatlas,Bodenarten 2001 (Umweltatlas)
-29.943867,20.594988,bodenarten-2005-umweltatlas,Bodenarten 2005 (Umweltatlas)
-24.531033,26.58789,bodenfunktionen-und-planungshinweise-2010-umweltatlas,Bodenfunktionen und Planungshinweise 2010 (Umweltatlas)
-29.505747,16.399235,bodengesellschaften-1990-umweltatlas,Bodengesellschaften 1990 (Umweltatlas)
-29.590933,16.625866,bodengesellschaften-2001-umweltatlas,Bodengesellschaften 2001 (Umweltatlas)
-30.69738,17.380297,bodengesellschaften-2005-umweltatlas,Bodengesellschaften 2005 (Umweltatlas)
-29.687601,16.885118,bodengesellschaften-2005-umweltatlas,Bodengesellschaften 2005 (Umweltatlas)
-41.540302,62.22213,bodenrichtwerte-01012011,Bodenrichtwerte 01.01.2011
-41.12375,63.290596,bodenrichtwerte-01012019,Bodenrichtwerte 01.01.2019
-29.532782,16.817354,bodengesellschaften-2010-umweltatlas,Bodengesellschaften 2010 (Umweltatlas)
-29.359217,17.354097,bodengesellschaften-2015-umweltatlas,Bodengesellschaften 2015 (Umweltatlas)
-31.123594,18.405018,bodengesellschaften-und-bodenarten-2010-umweltatlas,Bodengesellschaften und Bodenarten 2010 (Umweltatlas)
-30.762365,18.30441,bodengesellschaften-und-bodenarten-2015-umweltatlas,Bodengesellschaften und Bodenarten 2015 (Umweltatlas)
-17.908745,-3.995702,bodenkundliche-kartierungen---übersicht,Bodenkundliche Kartierungen - Übersicht
-32.507957,18.657455,bodenkundliche-kennwerte-2010-umweltatlas,Bodenkundliche Kennwerte 2010 (Umweltatlas)
-42.945824,61.26102,bodenleitwerte-01071990,Bodenleitwerte 01.07.1990
-34.572197,68.0908,bodenrichtwerte-01012008,Bodenrichtwerte 01.01.2008
-40.2151,62.292927,bodenrichtwerte-01012008,Bodenrichtwerte 01.01.2008
-34.592854,68.27979,bodenrichtwerte-01012009,Bodenrichtwerte 01.01.2009
-40.431362,62.017605,bodenrichtwerte-01012009,Bodenrichtwerte 01.01.2009
-34.846054,69.231476,bodenrichtwerte-01012010,Bodenrichtwerte 01.01.2010
-41.403793,62.352516,bodenrichtwerte-01012010,Bodenrichtwerte 01.01.2010
-34.70977,69.54946,bodenrichtwerte-01012011,Bodenrichtwerte 01.01.2011
-34.08445,70.00431,bodenrichtwerte-01012012,Bodenrichtwerte 01.01.2012
-42.20069,62.493793,bodenrichtwerte-01012012,Bodenrichtwerte 01.01.2012
-34.814915,70.6189,bodenrichtwerte-01012013,Bodenrichtwerte 01.01.2013
-42.504166,63.237938,bodenrichtwerte-01012013,Bodenrichtwerte 01.01.2013
-35.109905,70.340324,bodenrichtwerte-01012014,Bodenrichtwerte 01.01.2014
-42.10823,63.26526,bodenrichtwerte-01012014,Bodenrichtwerte 01.01.2014
-35.564957,70.687744,bodenrichtwerte-01012015,Bodenrichtwerte 01.01.2015
-36.088333,70.59293,bodenrichtwerte-01012016,Bodenrichtwerte 01.01.2016
-42.11675,64.075516,bodenrichtwerte-01012016,Bodenrichtwerte 01.01.2016
-35.909126,70.121185,bodenrichtwerte-01012017,Bodenrichtwerte 01.01.2017
-41.777485,63.707905,bodenrichtwerte-01012017,Bodenrichtwerte 01.01.2017
-35.77292,69.72144,bodenrichtwerte-01012018,Bodenrichtwerte 01.01.2018
-41.099743,63.33527,bodenrichtwerte-01012018,Bodenrichtwerte 01.01.2018
-35.675587,69.64749,bodenrichtwerte-01012019,Bodenrichtwerte 01.01.2019
-35.998264,69.16738,bodenrichtwerte-01012020,Bodenrichtwerte 01.01.2020
-40.758408,63.70596,bodenrichtwerte-01012020,Bodenrichtwerte 01.01.2020
-36.38563,69.19651,bodenrichtwerte-01012021,Bodenrichtwerte 01.01.2021
-40.882523,64.047935,bodenrichtwerte-01012021,Bodenrichtwerte 01.01.2021
-37.347343,69.0142,bodenrichtwerte-01012022,Bodenrichtwerte 01.01.2022
-40.425865,65.22041,bodenrichtwerte-01012022,Bodenrichtwerte 01.01.2022
-38.276306,69.22794,bodenrichtwerte-01012023,Bodenrichtwerte 01.01.2023
-37.997574,68.36629,bodenrichtwerte-01012024,Bodenrichtwerte 01.01.2024
-40.92802,65.84701,bodenrichtwerte-01012024,Bodenrichtwerte 01.01.2024
-44.6213,63.36157,bodenrichtwerte-31121964,Bodenrichtwerte 31.12.1964
-44.550148,63.313477,bodenrichtwerte-31121994,Bodenrichtwerte 31.12.1994
6.483172,-66.139084,brennstoffeinsatz-bedeutender-heiz--und-kraftwerke-2004-umweltatlas,Brennstoffeinsatz bedeutender Heiz- und Kraftwerke 2004 (Umweltatlas)
4.3394017,-72.45915,brennstoffeinsatz-genehmigungsbedürftiger-feuerungsanlagen-2016,Brennstoffeinsatz genehmigungsbedürftiger Feuerungsanlagen 2016
4.3549333,-72.44947,brennstoffeinsatz-genehmigungsbedürftiger-feuerungsanlagen-2016,Brennstoffeinsatz genehmigungsbedürftiger Feuerungsanlagen 2016
-4.9523892,-34.869568,bundesfernstraßen,Bundesfernstraßen
3.6384451,-70.17249,co2-emissionen-durch-anlagen-nach-dem-treibhausgas-emissionshandelsgesetz-tehg,CO2-Emissionen durch Anlagen nach dem Treibhausgas-Emissionshandelsgesetz TEHG
-4.689396,-19.401094,denkmalkarte-berlin,Denkmalkarte Berlin
-6.064378,-36.759533,detailnetz-bauwerke,Detailnetz Bauwerke
-5.908453,-36.583748,detailnetz-berlin,Detailnetz Berlin
-79.67992,-0.4958119,digitale-farbige-orthophotos-2016-dop20rgb,Digitale farbige Orthophotos 2016 (DOP20RGB)
-5.9831815,-36.839645,detailnetz--straßenabschnitte,Detailnetz  Straßenabschnitte
-5.9997897,-37.076317,detailnetz--verbindungspunkte,Detailnetz  Verbindungspunkte
-79.921165,0.90766156,digitale-farbige-orthophotos-2007-dop20rgb,Digitale farbige Orthophotos 2007 (DOP20RGB)
-84.02769,-0.50082415,digitale-color-infrarot-orthophotos-2005-dop20cir---sommerbefliegung,Digitale Color-Infrarot-Orthophotos 2005 (DOP20CIR) - Sommerbefliegung
-83.67674,-0.607596,digitale-color-infrarot-orthophotos-2010-dop20cir---sommerbefliegung,Digitale Color-Infrarot-Orthophotos 2010 (DOP20CIR) - Sommerbefliegung
-83.8337,-0.5326392,digitale-color-infrarot-orthophotos-2015-dop20cir---sommerbefliegung,Digitale Color-Infrarot-Orthophotos 2015 (DOP20CIR) - Sommerbefliegung
-83.71098,-0.841673,digitale-color-infrarot-orthophotos-2020-dop20cir---sommerbefliegung,Digitale Color-Infrarot-Orthophotos 2020 (DOP20CIR) - Sommerbefliegung
9.03931,-18.95807,umweltzone,Umweltzone
-83.36034,-1.2730032,digitale-color-infrarot-trueorthophotos-2020-truedop20cir---sommerbefliegung,Digitale Color-Infrarot-TrueOrthophotos 2020 (TrueDOP20CIR) - Sommerbefliegung
-79.38253,1.320059,digitale-farbige-orthophotos-2004-dop25rgb,Digitale farbige Orthophotos 2004 (DOP25RGB)
-80.24934,0.7560695,digitale-farbige-orthophotos-2009-dop20rgb,Digitale farbige Orthophotos 2009 (DOP20RGB)
-81.02511,0.5000459,digitale-farbige-orthophotos-2010-dop20rgb,Digitale farbige Orthophotos 2010 (DOP20RGB)
-80.19202,0.06480709,digitale-farbige-orthophotos-2011-dop20rgb,Digitale farbige Orthophotos 2011 (DOP20RGB)
-79.58182,-0.11498149,digitale-farbige-orthophotos-2014-dop20rgb,Digitale farbige Orthophotos 2014 (DOP20RGB)
-79.98098,-0.642369,digitale-farbige-orthophotos-2015-dop20rgb,Digitale farbige Orthophotos 2015 (DOP20RGB)
-80.10737,-0.24013959,digitale-farbige-orthophotos-2017-dop20rgb,Digitale farbige Orthophotos 2017 (DOP20RGB)
-80.97876,-0.33893916,digitale-farbige-orthophotos-2018-dop20rgb,Digitale farbige Orthophotos 2018 (DOP20RGB)
-81.05433,-0.12677161,digitale-farbige-orthophotos-2019-dop20rgb,Digitale farbige Orthophotos 2019 (DOP20RGB)
-80.90909,-0.6006981,digitale-farbige-orthophotos-2020-dop20rgb,Digitale farbige Orthophotos 2020 (DOP20RGB)
-80.670074,-1.0690618,digitale-farbige-orthophotos-2021-dop20rgbi,Digitale farbige Orthophotos 2021 (DOP20RGBI)
-78.841156,-1.3754994,digitale-farbige-trueorthophotos-2013,Digitale farbige Trueorthophotos 2013
-82.303085,-1.5873358,digitale-farbige-trueorthophotos-2020-truedop20rgb---sommerbefliegung,Digitale farbige TrueOrthophotos 2020 (TrueDOP20RGB) - Sommerbefliegung
-81.14318,-2.2162693,digitale-farbige-trueorthophotos-2023-dop20rgbi,Digitale farbige TrueOrthophotos 2023 (DOP20RGBI)
-78.483376,1.1880856,digitale-schwarz-weiß-orthophotos-2006-dop15pan,Digitale Schwarz-Weiß-Orthophotos 2006 (DOP15PAN)
-26.601643,-3.7079854,digitale-topographische-karte-1-10-000-dtk10,Digitale Topographische Karte 1: 10 000 (DTK10)
-26.622673,-3.7612298,digitale-topographische-karte-1-100-000-dtk100,Digitale Topographische Karte 1: 100 000 (DTK100)
-26.917852,-3.8874307,digitale-topographische-karte-1-25-000-dtk25,Digitale Topographische Karte 1: 25 000 (DTK25)
-26.848646,-3.9955435,digitale-topographische-karte-1-50-000-dtk50,Digitale Topographische Karte 1: 50 000 (DTK50)
-41.219425,-27.454124,dom---digitales-oberflächenmodell,DOM - Digitales Oberflächenmodell
37.550556,5.7221746,dynamik-index-2013,Dynamik-Index 2013
37.59361,6.0054927,dynamik-index-2015,Dynamik-Index 2015
37.536613,6.0718417,dynamik-index-2017,Dynamik-Index 2017
37.447308,6.154152,dynamik-index-2019,Dynamik-Index 2019
37.313812,6.298786,dynamik-index-2021,Dynamik-Index 2021
-13.936165,4.2901993,rieselfeldbezirke,Rieselfeldbezirke
44.287754,-38.68393,eigentumskonzentration-berlin-2021---genossenschaften,Eigentumskonzentration Berlin 2021 - Genossenschaften
-13.927154,4.3102965,rieselfeldflächen-stillgelegt,Rieselfeldflächen stillgelegt
-13.937118,4.3520536,sondernutzung-punkte,Sondernutzung (Punkte)
-5.146488,-45.067154,öffentliche-beleuchtung,Öffentliche Beleuchtung
-14.002406,4.3023715,ehemalige-rieselfelder-umweltatlas,Ehemalige Rieselfelder (Umweltatlas)
44.81416,-40.318634,eigentumskonzentration-berlin-2021---einzeleigentümerinnen-natürliche-personen,Eigentumskonzentration Berlin 2021 - EinzeleigentümerInnen (natürliche Personen)
45.0485,-39.33898,eigentumskonzentration-berlin-2021---gemeinwohlorientierte-eigentümerinnen,Eigentumskonzentration Berlin 2021 - Gemeinwohlorientierte EigentümerInnen
34.269703,-20.62359,einfache-wohnlage-einschl-lärmbelastung-2018,Einfache Wohnlage (einschl. Lärmbelastung) 2018
44.177105,-41.210537,eigentumskonzentration-berlin-2021---juristische-personen-des-privaten-rechts,Eigentumskonzentration Berlin 2021 - Juristische Personen (des privaten Rechts)
43.572796,-39.112457,eigentumskonzentration-berlin-2021---städtische-wohnungsbaugesellschaften,Eigentumskonzentration Berlin 2021 - Städtische Wohnungsbaugesellschaften
44.160347,-39.700096,eigentumskonzentration-berlin-2021,Eigentumskonzentration Berlin 2021
44.634537,-40.315075,eigentumskonzentration-berlin-2022---einzeleigentümerinnen-natürliche-personen,Eigentumskonzentration Berlin 2022 - EinzeleigentümerInnen (natürliche Personen)
44.95694,-39.339153,eigentumskonzentration-berlin-2022---gemeinwohlorientierte-eigentümerinnen,Eigentumskonzentration Berlin 2022 - Gemeinwohlorientierte EigentümerInnen
44.2242,-38.775627,eigentumskonzentration-berlin-2022---genossenschaften,Eigentumskonzentration Berlin 2022 - Genossenschaften
43.463238,-40.442,eigentumskonzentration-berlin-2022---jur-pers-ohne-städt-wbg-und-genossensch,Eigentumskonzentration Berlin 2022 - Jur. Pers. ohne Städt. WBG und Genossensch.
44.092567,-41.105457,eigentumskonzentration-berlin-2022---juristische-personen-des-privaten-rechts,Eigentumskonzentration Berlin 2022 - Juristische Personen (des privaten Rechts)
43.491215,-39.185432,eigentumskonzentration-berlin-2022---städtische-wohnungsbaugesellschaften,Eigentumskonzentration Berlin 2022 - Städtische Wohnungsbaugesellschaften
43.997887,-39.756268,eigentumskonzentration-berlin-2022,Eigentumskonzentration Berlin 2022
34.268887,-20.622152,einfache-wohnlage-einschl-lärmbelastung-2014,Einfache Wohnlage (einschl. Lärmbelastung) 2014
34.26823,-20.613968,einfache-wohnlage-einschl-lärmbelastung-2016,Einfache Wohnlage (einschl. Lärmbelastung) 2016
34.26467,-20.617195,einfache-wohnlage-einschl-lärmbelastung-2020,Einfache Wohnlage (einschl. Lärmbelastung) 2020
20.193518,-22.723015,einschulbereiche---schuljahr-20222023,Einschulbereiche - Schuljahr 2022/2023
20.568092,-22.434675,einschulbereiche---schuljahr-20222023,Einschulbereiche - Schuljahr 2022/2023
20.345634,-23.04221,einschulbereiche---schuljahr-20232024,Einschulbereiche - Schuljahr 2023/2024
20.758842,-22.569464,einschulbereiche---schuljahr-20232024,Einschulbereiche - Schuljahr 2023/2024
21.15297,-23.443506,einschulbereiche---schuljahr-20242025-planung,Einschulbereiche - Schuljahr 2024/2025 (Planung)
21.36055,-23.203362,einschulbereiche---schuljahr-20242025-planung,Einschulbereiche - Schuljahr 2024/2025 (Planung)
68.96265,-34.79358,einwohnerdichte-1994-umweltatlas,Einwohnerdichte 1994 (Umweltatlas)
68.90961,-34.471615,einwohnerdichte-2004-umweltatlas,Einwohnerdichte 2004 (Umweltatlas)
68.89788,-33.25451,einwohnerdichte-2005-umweltatlas,Einwohnerdichte 2005 (Umweltatlas)
69.49128,-33.19394,einwohnerdichte-2006-umweltatlas,Einwohnerdichte 2006 (Umweltatlas)
69.30388,-32.720596,einwohnerdichte-2007-umweltatlas,Einwohnerdichte 2007 (Umweltatlas)
68.308014,-32.79907,einwohnerdichte-2008-umweltatlas,Einwohnerdichte 2008 (Umweltatlas)
68.08201,-32.58974,einwohnerdichte-2009-umweltatlas,Einwohnerdichte 2009 (Umweltatlas)
68.41602,-30.751215,einwohnerdichte-2010-umweltatlas,Einwohnerdichte 2010 (Umweltatlas)
68.69116,-30.964083,einwohnerdichte-2010-umweltatlas,Einwohnerdichte 2010 (Umweltatlas)
69.241,-31.151018,einwohnerdichte-2011-umweltatlas,Einwohnerdichte 2011 (Umweltatlas)
69.372215,-31.29319,einwohnerdichte-2012-umweltatlas,Einwohnerdichte 2012 (Umweltatlas)
72.94083,-33.8508,einwohnerdichte-2013-umweltatlas,Einwohnerdichte 2013 (Umweltatlas)
72.90247,-33.834328,einwohnerdichte-2013-umweltatlas,Einwohnerdichte 2013 (Umweltatlas)
71.503876,-34.467625,einwohnerdichte-2014-umweltatlas,Einwohnerdichte 2014 (Umweltatlas)
71.475266,-34.48776,einwohnerdichte-2014-umweltatlas,Einwohnerdichte 2014 (Umweltatlas)
71.59358,-32.772907,einwohnerdichte-2015-umweltatlas,Einwohnerdichte 2015 (Umweltatlas)
-18.59251,-0.88640577,geologische-bohrdaten,Geologische Bohrdaten
71.50294,-32.717888,einwohnerdichte-2015-umweltatlas,Einwohnerdichte 2015 (Umweltatlas)
72.292786,-31.449913,einwohnerdichte-2016-umweltatlas,Einwohnerdichte 2016 (Umweltatlas)
70.790054,-31.431623,einwohnerdichte-2017-umweltatlas,Einwohnerdichte 2017 (Umweltatlas)
70.541214,-31.464603,einwohnerdichte-2017-umweltatlas,Einwohnerdichte 2017 (Umweltatlas)
71.619415,-29.901514,einwohnerdichte-2018-umweltatlas,Einwohnerdichte 2018 (Umweltatlas)
-26.862804,-27.872543,gebäude-im-inspire-datenmodell,Gebäude im INSPIRE-Datenmodell
71.55776,-29.95774,einwohnerdichte-2018-umweltatlas,Einwohnerdichte 2018 (Umweltatlas)
70.74701,-29.643206,einwohnerdichte-2019-umweltatlas,Einwohnerdichte 2019 (Umweltatlas)
70.64507,-29.838348,einwohnerdichte-2019-umweltatlas,Einwohnerdichte 2019 (Umweltatlas)
69.01039,-29.86212,einwohnerdichte-2020-umweltatlas,Einwohnerdichte 2020 (Umweltatlas)
69.08822,-29.981413,einwohnerdichte-2020-umweltatlas,Einwohnerdichte 2020 (Umweltatlas)
69.73744,-29.21917,einwohnerdichte-2021-umweltatlas,Einwohnerdichte 2021 (Umweltatlas)
69.56566,-29.4368,einwohnerdichte-2021-umweltatlas,Einwohnerdichte 2021 (Umweltatlas)
5.600829,10.646684,gebäude--und-vegetationshöhen-20092010-umweltatlas,Gebäude- und Vegetationshöhen 2009/2010 (Umweltatlas)
1.4794995,-10.228243,gebäudealter-199293,Gebäudealter 1992/93
-21.735352,-1.3188187,geologische-karte-110000,Geologische Karte 1:10000
